Institution,Machine,Acquisition,Analysis,Beam Name,Baseline Acquisition,Baseline Analysis,Axial Symmetry,Transverse Symmetry,Flatness,Profile Constancy,Baseline Designation,Top CU,Bottom CU,Left CU,Right CU,Center CU,Baseline Top CU,Baseline Bottom CU,Baseline Left CU,Baseline Right CU,Baseline Center CU,Type,Collimator,EPID,URL,Uploaded By,Pixel Rows,Pixel Columns,Pixel size X,Pixel size Y,KVP,Exposure Time msec,Meterset Exposure,Start Cumulative Meterset Wt,X-Ray Origin X,X-Ray Origin Y,X-Ray Origin Z,Source to Image,Source to Isocenter,Gantry Angle,Collimator Angle,End Cumulative Meterset Wt,Operator,Software Version,SOPInstanceUID,SeriesInstanceUID,PatientID,PatientName
INST___1,MACH_22,2018-03-21T19:07:11,2019-10-23T10:09:45,J20G0-10X,2018-01-15T20:36:41,2021-02-18T16:14:23,-0.054783531078953236,-0.5194192872418317,2.0999492570878595,-0.0735777328476378,,0.21934901091826753,0.21946924391971903,0.2207085735774156,0.21956217067765818,0.22875905287484172,0.22042238070656925,0.22081120957663505,0.22178640993224835,0.22091500181198237,0.22984406424619555,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1486,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5303,50.006103515625,5.1263127716083545E-6,0.0018251121509820223,-0.0047467718832194805,-500.0177917480469,1500.017822265625,1000.0,0.006636458449065685,359.9993896484375,0.008341584354639053,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.1649265626.1550186055108.9,1.3.6.1.4.1.22361.48658618118952.1649265626.1550186055108.2,0,PatientName_626,
INST___1,MACH_22,2018-04-17T19:30:42,2020-05-06T12:14:20,J20G0-10X,2018-01-15T20:36:41,2021-02-18T16:14:23,-0.2421028195001526,-0.5307583440785815,2.0629053525702203,0.07949130678462368,,0.21997805237173054,0.22051191794240296,0.22152310425234392,0.2203473518924627,0.22924510084441105,0.22042238070656925,0.22081120957663505,0.22178640993224835,0.22091500181198237,0.22984406424619555,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=2214,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5304,50.006507873535156,5.491628144227434E-6,-9.803586872294545E-4,-0.004721553530544043,-500.0177917480469,1500.017822265625,1000.0,359.9933776855469,359.9996337890625,0.006048369221389294,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.1444974808.1550252520529.1,1.3.6.1.4.1.22361.48658618118952.1444974808.1550252520529.2,0,PatientName_626,
INST___1,MACH_22,2018-04-17T23:30:42,2021-02-12T12:41:48,J20G0-10X,2018-04-17T23:30:42,2021-02-12T12:41:48,-0.2421028195001526,-0.5307583440785815,2.0629053525702203,0.0,explicit,0.21997805237173054,0.22051191794240296,0.22152310425234392,0.2203473518924627,0.22924510084441105,0.21997805237173054,0.22051191794240296,0.22152310425234392,0.2203473518924627,0.22924510084441105,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3608,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5304,50.006507873535156,5.491628144227434E-6,-9.803586872294545E-4,-0.004721553530544043,-500.0177917480469,1500.017822265625,1000.0,359.9933776855469,359.9996337890625,0.006048369221389294,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.1444974808.1550252520529.1,1.3.6.1.4.1.22361.48658618118952.1444974808.1550252520529.2,0,PatientName_626,
INST___1,MACH_22,2018-05-31T23:40:12,2020-04-07T15:40:25,J20G0-10X,2018-04-17T23:30:42,2021-02-12T12:41:48,-0.21431928193622915,-0.5466169287595174,2.0446893150584797,0.0037776129737543407,,0.22152951900212503,0.2220053192081121,0.22298934182453548,0.22177044433279314,0.23077779839211265,0.21997805237173054,0.22051191794240296,0.22152310425234392,0.2203473518924627,0.22924510084441105,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=2154,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.00993347167969,6.315068731055362E-6,0.0018251121509820223,-0.0047467718832194805,-500.0177917480469,1500.017822265625,1000.0,0.006636458449065685,359.9996643066406,6.957685855013551E-6,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.844348433.1550256780992.11,1.3.6.1.4.1.22361.48658618118952.844348433.1550256780992.2,0,PatientName_626,
INST___1,MACH_22,2018-06-24T06:59:34,2020-04-08T10:25:26,J20G0-10X,2018-04-17T23:30:42,2021-02-12T12:41:48,-0.3239021808133582,-0.5076829432632398,2.0393247358839677,0.09407895305616476,,0.22118556170275036,0.22190431461711413,0.22284695021828302,0.22171559426244247,0.23039475071629403,0.21997805237173054,0.22051191794240296,0.22152310425234392,0.2203473518924627,0.22924510084441105,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=2157,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.008094787597656,5.879239779460477E-6,-8.593543316237628E-4,-0.0047467718832194805,-500.04052734375,1500.04052734375,1000.0,0.006636458449065685,359.9996337890625,6.467532784881769E-6,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.1024201081.1550257917315.10,1.3.6.1.4.1.22361.48658618118952.1024201081.1550257917315.2,0,PatientName_626,
INST___1,MACH_22,2018-08-28T21:37:55,2021-02-18T16:04:42,J20G0-10X,2018-04-17T23:30:42,2021-02-12T12:41:48,-0.20130829854597743,-0.3663708090681611,2.1982753932572026,-0.3158052071537465,,0.22197996111496576,0.22242772658685225,0.22314251948975888,0.22232499043572918,0.23195878486837793,0.21997805237173054,0.22051191794240296,0.22152310425234392,0.2203473518924627,0.22924510084441105,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3656,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5227,50.00540542602539,6.721037152601639E-6,-9.201883221976459E-4,-0.0029858481138944626,-499.9890441894531,1499.989013671875,1000.0,2.460683390381746E-8,359.99981689453125,0.002059838268905878,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1526474968.1613679373230.36,1.3.6.1.4.1.22361.17483843774714.1526474968.1613679373230.28,0,PatientName_626,
INST___1,MACH_22,2018-09-25T15:45:08,2019-11-20T12:57:10,J20G0-10X,2018-04-17T23:30:42,2021-02-12T12:41:48,-0.29024870049682877,-0.34021205941132554,2.1964296416099214,-0.2320243394026672,,0.22262394958980083,0.22327199364994316,0.22403484443724156,0.22327265087918266,0.2326231314196565,0.21997805237173054,0.22051191794240296,0.22152310425234392,0.2203473518924627,0.22924510084441105,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1568,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5304,50.009464263916016,6.226593541214243E-6,-9.201883221976459E-4,-0.00473571103066206,-500.0177917480469,1500.017822265625,1000.0,2.460683390381746E-8,359.9996032714844,0.00657130079343915,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.1988779691.1558544251946.9,1.3.6.1.4.1.22361.48658618118952.1988779691.1558544251946.1,0,PatientName_626,
INST___1,MACH_22,2018-11-13T22:34:09,2021-02-17T11:38:38,J18G0-6F,2018-11-13T22:34:09,2021-02-17T11:38:38,0.578796606263557,-0.0071793442289513195,10.754621384273424,0.0,implicit,0.18454778131353916,0.18348577189284687,0.18437361912233274,0.18436038230554858,0.2277081178947718,0.18454778131353916,0.18348577189284687,0.18437361912233274,0.18436038230554858,0.2277081178947718,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3647,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2358,50.01103210449219,1.2147376764914952E-5,0.0017041078535839915,-0.004721553530544043,-500.0177917480469,1500.017822265625,1000.0,359.9933776855469,359.99981689453125,1.2947635696036741E-5,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.63,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.56,0,PatientName_1038,
INST___1,MACH_22,2018-12-13T20:45:18,2021-02-17T11:43:44,J18G0-6F,2018-11-13T22:34:09,2021-02-17T11:38:38,0.6014153370646096,-0.03847476554579501,10.747558147253894,0.023396649151771753,,0.18470302793014354,0.18359883636954494,0.18454927249814604,0.1844782675982359,0.2278158713030071,0.18454778131353916,0.18348577189284687,0.18437361912233274,0.18436038230554858,0.2277081178947718,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3649,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2426,49.98072814941406,1.1801124855992384E-5,-3.3646876545390114E-5,-0.01308613084256649,-500.0225830078125,1500.0225830078125,1000.0,359.9933776855469,359.99981689453125,0.007712933234870434,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.115,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.109,0,PatientName_1038,
INST___1,MACH_22,2019-01-14T19:11:22,2021-02-17T11:48:12,J18G0-6F,2018-11-13T22:34:09,2021-02-17T11:38:38,0.5884594847172163,-0.02813798825214298,10.794229239212326,-0.07231692943688306,,0.18497417840235492,0.18389204820306324,0.18475801791591973,0.18470603072654365,0.22839528844511012,0.18454778131353916,0.18348577189284687,0.18437361912233274,0.18436038230554858,0.2277081178947718,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3651,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2360,50.02558517456055,1.1032594557036646E-5,-3.3646876545390114E-5,-0.014835147187113762,-500.05133056640625,1500.0513916015625,1000.0,359.9933776855469,359.99981689453125,1.2202853213238996E-5,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.168,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.162,0,PatientName_1038,
INST___1,MACH_22,2019-01-14T22:25:24,2021-02-17T12:11:43,J18G0-6F,2018-11-13T22:34:09,2021-02-17T11:38:38,0.6619853170185152,-0.022075390171162244,10.788288352030465,-0.03710182386181815,,0.184727234146022,0.18351240894390636,0.18441976413639974,0.1843790527539139,0.22789637484459102,0.18454778131353916,0.18348577189284687,0.18437361912233274,0.18436038230554858,0.2277081178947718,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3653,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,2426,49.99146270751953,1.1066383194702212E-5,-3.3646876545390114E-5,-0.01308613084256649,-500.0225830078125,1500.0225830078125,1000.0,359.9933776855469,359.99981689453125,0.008137171156704426,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.192,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.186,0,PatientName_1038,
INST___1,MACH_22,2018-11-13T22:34:09,2021-02-17T11:38:38,J18G270,2018-11-13T22:34:09,2021-02-17T11:38:38,-0.17334612153474988,-0.5146475698559505,2.727625468303581,0.0,implicit,0.22050012131730184,0.22088301345425387,0.2217576893921584,0.22061641883273295,0.23286625814833234,0.22050012131730184,0.22088301345425387,0.2217576893921584,0.22061641883273295,0.23286625814833234,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3647,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5304,50.014007568359375,6.7800565375364386E-6,7.059943745844066E-4,-0.00864645466208458,-500.0148620605469,1500.014892578125,1000.0,270.0166015625,3.554755821824074E-4,0.007074702065438032,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.72,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.56,0,PatientName_1038,
INST___1,MACH_22,2018-12-13T20:45:18,2021-02-17T11:43:44,J18G270,2018-11-13T22:34:09,2021-02-17T11:38:38,-0.149792077224595,-0.5293549203712767,2.688441072908821,0.0648983103151507,,0.2212530976360261,0.22158501443196216,0.22251290990828584,0.22133502687122503,0.23347828284015298,0.22050012131730184,0.22088301345425387,0.2217576893921584,0.22061641883273295,0.23286625814833234,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3649,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5229,50.009098052978516,6.4919863689283375E-6,4.590690368786454E-4,0.00536507461220026,-499.9781799316406,1499.9781494140625,1000.0,270.0166015625,3.554755821824074E-4,7.061439191602403E-6,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.124,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.109,0,PatientName_1038,
INST___1,MACH_22,2019-01-14T19:11:22,2021-02-17T11:48:12,J18G270,2018-11-13T22:34:09,2021-02-17T11:38:38,-0.04931421584844527,-0.3504316182361023,2.9482738231560854,-0.48274833163849673,,0.22219755208318925,0.2223071811263365,0.22311409833264526,0.22233223598734528,0.23569755362221456,0.22050012131730184,0.22088301345425387,0.2217576893921584,0.22061641883273295,0.23286625814833234,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3651,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5228,50.0019645690918,5.870462246093666E-6,4.548659489955753E-4,-0.014877104200422764,-500.0196533203125,1500.0196533203125,1000.0,269.9966735839844,3.3770178561098874E-4,4.610211472027004E-4,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.177,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.162,0,PatientName_1038,
INST___1,MACH_22,2019-01-14T22:25:24,2021-02-17T12:11:43,J18G270,2018-11-13T22:34:09,2021-02-17T11:38:38,-0.034525253679614225,-0.3912126720483352,2.9287861458461792,-0.45508187528818245,,0.21958320637827247,0.21965904422051982,0.22050754319871393,0.2196448897468981,0.23283352492620824,0.22050012131730184,0.22088301345425387,0.2217576893921584,0.22061641883273295,0.23286625814833234,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3653,USER___2,1190,1190,0.335999995470047,0.335999995470047,6000.0,5304,50.00937271118164,5.752070137532428E-6,4.572993202600628E-4,0.005398699548095465,-499.9781799316406,1499.9781494140625,1000.0,270.00994873046875,3.7324934964999557E-4,0.003118939697742462,OperatorsName_43353,0,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.201,1.3.6.1.4.1.22361.17483843774714.1202650304.1613573644015.186,0,PatientName_1038,
INST___1,MACH_22,2018-01-15T20:36:41,2021-02-18T16:14:23,J20G0-16X,2018-01-15T20:36:41,2021-02-18T16:14:23,-0.3114955870952886,-0.04237536622597939,0.7342172863806917,0.0,implicit,0.23631859034310748,0.23705701247586974,0.23722477310733964,0.23712424824095665,0.2337666724963431,0.23631859034310748,0.23705701247586974,0.23722477310733964,0.23712424824095665,0.2337666724963431,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3657,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5304,50.018333435058594,3.40609039994888E-6,-9.803586872294545E-4,-0.004721553530544043,-500.0177917480469,1500.017822265625,1000.0,359.9933776855469,359.9995422363281,0.002267444273456931,OperatorsName_43353,0,1.3.6.1.4.1.22361.48658618118952.1853267374.1550099227318.9,1.3.6.1.4.1.22361.48658618118952.1853267374.1550099227318.2,0,PatientName_626,
INST___1,MACH_22,2018-02-05T13:31:02,2020-12-31T09:23:43,J20G0-16X,2018-01-15T20:36:41,2021-02-18T16:14:23,-0.26204572848781804,-0.1293693105856005,0.7504756995405003,-0.011128423393741427,,0.23712934435029087,0.2377523642652267,0.23808303600476782,0.2377750296224672,0.23453614390815375,0.23631859034310748,0.23705701247586974,0.23722477310733964,0.23712424824095665,0.2337666724963431,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3509,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5228,50.020973205566406,3.521321332300431E-6,-8.593543316237628E-4,-0.0047467718832194805,-500.0177917480469,1500.017822265625,1000.0,0.006636458449065685,359.9996032714844,1.311163796344772E-4,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.1234103796.1548888587656.14,1.3.6.1.4.1.22361.48658618118952.1234103796.1548888587656.4,0,PatientName_626,
INST___1,MACH_22,2018-02-05T17:31:02,2020-04-08T11:17:56,J20G0-16X,2018-01-15T20:36:41,2021-02-18T16:14:23,-0.26204572848781804,-0.1293693105856005,0.7504756995405003,-0.011128423393741427,,0.23712934435029087,0.2377523642652267,0.23808303600476782,0.2377750296224672,0.23453614390815375,0.23631859034310748,0.23705701247586974,0.23722477310733964,0.23712424824095665,0.2337666724963431,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=2161,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5228,50.020973205566406,3.521321332300431E-6,-8.593543316237628E-4,-0.0047467718832194805,-500.0177917480469,1500.017822265625,1000.0,0.006636458449065685,359.9996032714844,1.311163796344772E-4,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.1234103796.1548888587656.14,1.3.6.1.4.1.22361.48658618118952.1234103796.1548888587656.4,0,PatientName_626,
INST___1,MACH_22,2018-02-28T20:42:02,2020-12-31T09:27:19,J20G0-16X,2018-01-15T20:36:41,2021-02-18T16:14:23,-0.2067646805666555,-0.1523692011762073,0.788460310346748,0.047825469810325316,,0.23919554955509884,0.23969114618786072,0.24014891242834652,0.2397829994488461,0.23639157978451705,0.23631859034310748,0.23705701247586974,0.23722477310733964,0.23712424824095665,0.2337666724963431,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3510,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5304,50.015933990478516,3.231070877518505E-6,-8.593543316237628E-4,-0.0047467718832194805,-500.0177917480469,1500.017822265625,1000.0,0.006636458449065685,359.9995422363281,7.897210889495909E-4,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.81149604.1548960284025.7,1.3.6.1.4.1.22361.48658618118952.81149604.1548960284025.4,0,PatientName_626,
INST___1,MACH_22,2018-03-21T19:07:11,2019-10-23T10:09:45,J20G0-16X,2018-01-15T20:36:41,2021-02-18T16:14:23,-0.2121528797655081,-0.20936033425293016,0.7610703815272165,-0.03515495078946773,,0.23526330528766587,0.23576348430906305,0.23626795803550407,0.23577330664882837,0.2326987910093129,0.23631859034310748,0.23705701247586974,0.23722477310733964,0.23712424824095665,0.2337666724963431,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=1486,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5305,50.0156135559082,3.0468502245639684E-6,-8.593543316237628E-4,-0.0047467718832194805,-500.0177917480469,1500.017822265625,1000.0,0.006636458449065685,359.9993896484375,7.898072362877429E-4,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.1649265626.1550186055108.8,1.3.6.1.4.1.22361.48658618118952.1649265626.1550186055108.2,0,PatientName_626,
INST___1,MACH_22,2018-04-17T19:30:42,2020-05-06T12:14:20,J20G0-16X,2018-01-15T20:36:41,2021-02-18T16:14:23,-0.3681176948769271,-0.09409093808457067,0.7238582580461609,-0.029150119084286885,,0.23583351471027084,0.23670486721110987,0.2367819869624458,0.23655919656969754,0.23337869007562,0.23631859034310748,0.23705701247586974,0.23722477310733964,0.23712424824095665,0.2337666724963431,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=2214,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5304,50.018348693847656,3.329845640109852E-6,-9.803586872294545E-4,-0.004721553530544043,-500.0177917480469,1500.017822265625,1000.0,359.9933776855469,359.9996337890625,0.0014403247041627765,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.1444974808.1550252520529.16,1.3.6.1.4.1.22361.48658618118952.1444974808.1550252520529.2,0,PatientName_626,
INST___1,MACH_22,2018-04-17T23:30:42,2021-02-12T12:41:48,J20G0-16X,2018-01-15T20:36:41,2021-02-18T16:14:23,-0.3681176948769271,-0.09409093808457067,0.7238582580461609,-0.029150119084286885,,0.23583351471027084,0.23670486721110987,0.2367819869624458,0.23655919656969754,0.23337869007562,0.23631859034310748,0.23705701247586974,0.23722477310733964,0.23712424824095665,0.2337666724963431,TrueBeam 2,Millenium,On-Board Imager 40x40cm,https://localhost:9443/view/ViewOutput?outputPK=3608,USER___2,1190,1190,0.335999995470047,0.335999995470047,16000.0,5304,50.018348693847656,3.329845640109852E-6,-9.803586872294545E-4,-0.004721553530544043,-500.0177917480469,1500.017822265625,1000.0,359.9933776855469,359.9996337890625,0.0014403247041627765,OperatorsName_624,0,1.3.6.1.4.1.22361.48658618118952.1444974808.1550252520529.16,1.3.6.1.4.1.22361.48658618118952.1444974808.1550252520529.2,0,PatientName_626,
